,bill_easterly,economisthulk,economistmeg,eu_eurostat,ezraklein,faulljonathan,fgoria,firoozye,justinwolfers,kathylienfx,katie_martin_fx,keithmccullough,lamonicabuzz,laurenlacapra,queen_europe,reformedbroker,reinman_mt,rencapman,dsquareddigest,howardlindzon,commandrec1,leeott,princlywilliam,visualdensity,decsbarmyarmy,dom,andrew,chrisfralic,katelyntarv,wrickr,joshk,hook,eeismann,kellan,geyers,gabe,vanhoosear,jaynerington,jbartmoore,atvelu,rabble,cakemonster88,rileyadams69,jimhwilliams,heyitsnoah,_oi___,rjones,phelima,tonystubblebine,getluky,lukeduke9999,brs,barservice24_7,marciadorsey,lowellb23,owen1774,branx3,evankrasts,jeremy,jessicaxo21_,nwaugba,terryapodaca,elliexxsmile,ijustine,darkside,sethstil,ev,narnoc,aron,jorgepinon,anete,cbethel10,zetikala,jeffsmith,cosima_rose,pederdray,stakkd,aliciaa_jade,amir_eshghi,kushwaha,mole00,adam,dan,jazmindestyles6,joe_sixpack,jo,shannon,gosolar108,flashyourtv,brothersloth,ad2236,achumeko,urbanallard,biasparis,ericost,ueregistrar,crystal,tereseolsson2,hannahmdavis,ruby_pseudo,ki1cx,cbrumelle,niall,ryanpollock,rayreadyray,rodwagete,unaisppr,largeheartedboy,leewmurdock,tim535353,trifx,mikeq,cw,guzzishoes,kati,sofiasdw,neiled,andykeep,jaspre150,fansdetwilight,badoug12,fbgfernandes,biz,waqas,raniranuch,muhammadfatich1,halfshadows,erlingoentoro,praveenrajan,salim,tacoblosh,mweigel,jodopod,mkgobaco,dunstan,therealdjkurupt,ziqohelapejyt,huckdgear,manjeet,dannilizaitis,theentrenous,kelvinchua2000,shashikapadiamd,ariel,jack,riccard0,richard,jennythomasson,lebron1111ny,ramalagianambi,gertrudej2k,michalp,freshfunk5,elly,vampiress101,heppy,antoinegavin,alissa,gretta,blavine,rockfellers
gosolar108,0.9486729923305669,0.9170870161296617,0.993891071875014,0.960624501900043,0.9878484735356948,0.9978115122861462,0.9833466636776007,0.9562003550796004,0.9976733739679675,0.9876703647618299,0.9870508899708136,0.9737896382149657,0.9675562132923659,0.9499854276389978,0.9700559248635382,0.9366089260159405,0.9927966153428484,0.9903424231129266,0.994621119097858,0.973803278789288,0.990452114774362,0.9599583349913084,0.9755728810338195,0.9738165975265124,1.0,0.9876218915440239,0.9688444605674319,0.9911166368185163,1.0,0.9832493697456798,0.9571473596104142,0.9559722303859117,0.9707585054641111,0.9665974179399031,1.0,0.9663236663890992,0.9311165370773947,0.9920389142129795,0.9617435803944062,0.9671048424910857,0.9547506679883333,0.9933657618441496,0.9740500351946159,0.9591359560135965,0.975317355423698,1.0,1.0,0.9755976559609321,0.9529875449905248,0.9941533962594061,1.0,0.9867019395349348,1.0,0.9939503832613281,0.9606306435618334,1.0,0.9125226864864203,0.9901370486393798,0.9703887893950541,0.970987057340717,1.0,0.9953392487335448,1.0,0.9322018316817604,0.9658605629000541,0.9990736355673668,0.9901382244003458,0.9965688574722891,0.991982116210131,0.9816506039145606,0.9563677535323895,0.9783090275208285,1.0,0.9783154562940173,0.9440599049714006,1.0,0.9763110315160433,0.992640195598157,1.0,0.9775154261523236,0,0.9271826428171694,0.9807240294183984,1.0,0.9959958334991309,1.0,0.9749832644602894,0.0,1.0,0.9768474550635279,1.0,1.0,1.0,0.9819703008179189,0.9708265419102243,1.0,0.9376331106304885,0.9794847515034445,0.9631504934694006,0.9462708989203679,0.98989898989899,0.9612487414624324,0.9582769562578394,0.9801336091193061,0.9821326610620584,0.9639705428843357,1.0,0.963387761704747,0.9652062081373561,0.9904200616106609,1.0,1.0,0.9965688574722891,1.0,0.9731647797265377,1.0,0.9631988400091553,0.9932941573657167,0.9976389602108886,0.9597662875345611,1.0,0.9966358272374205,0.993032656328248,0.9710298808956588,1.0,0.9900486427662245,0.925057033888165,0.971037296240157,0.9463493886086793,0.9839407929760353,1.0,0.9760792680944324,0.9469833605163795,0.9749175627816928,0.9925399096376162,0.9511749247956736,0.9944674489140892,1.0,0.9658079191724076,0.9241014797935828,1.0,1.0,1.0,0.9839127636978053,0.9824947111450336,0.9654974511576558,0.9592669995632955,0.9616609186901178,1.0,0.9695427548063413,1.0,0.9638107021309681,0.9960819546734543,1.0,1.0,0.9832030331972572,0.9419741146814341,0.9897822113361844,0.9964816639089937,1.0,1.0
flashyourtv,1.0,1.0,1.0,1.0,0.9934621435398785,1.0,1.0,0.9949502677297076,0.9849785321258265,1.0,1.0,1.0,1.0,0.9888651504794456,1.0,0.987210195038722,1.0,0.9968823743275838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9904410110887266,1.0,1.0,1.0,1.0,0.9777890860127035,1.0,1.0,0.9927524813973625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9912472438154679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9924771617296175,1.0,1.0,1.0,1.0,0.9966489006349929,1.0,1.0,0.9802550374080302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9906574690888131,1.0,1.0,1.0,0.9922396195659616,0.9720957773225216,1.0,1.0,1.0,1.0,1.0,1.0,0.992181532705627,1.0,1.0,1.0,1.0,1.0,0.9909084334373226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424490217633132,1.0,1.0,1.0,1.0,0.9903781636733853,1.0,1.0,1.0,0.925397684881286,1.0,1.0,0.9968476915132116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984262951042293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9949206502776782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
brothersloth,0.9338237119559132,0.9810602500914761,0.9439908557607435,0.8850688834687663,0.9825921640695975,0.9021833794037509,0.9821072759513562,0.9462179009955967,0.9720024636747997,0.97218079374614,0.9866436938506143,0.9825583421962898,0.9874060177301726,0.9733169011477598,0.9503622793680122,0.9829727963816723,0.9545950469725817,0.9784172529673825,0.9167796320656427,0.9774829165986606,0.9851496499891689,0.9518157213420766,1.0,0.9896127836442263,1.0,0.9645351418583804,0.9732206227575536,0.9643672453960777,1.0,0.9640054822674433,0.9568159168296303,0.9747709658675402,0.9881721494219543,0.9028249971825649,0.8589308768282803,0.9575457255577616,0.966843536884242,0.9589428544458635,0.9656874554192132,0.9177464858589137,0.9585135671672798,0.9800416653556281,0.9553900263254529,0.9598580479199555,0.9477767959390678,1.0,1.0,0.9766947248645594,0.9400382544990187,0.9296446879074374,1.0,0.9771396172704631,1.0,0.9792004925265055,0.9613263234522531,1.0,1.0,0.9636674981600979,0.9694576389109237,0.9875311332986546,1.0,0.983975624409553,1.0,0.9708624411772645,0.9853279243178736,0.9984075087090589,0.9830468536977135,0.9764064145777887,0.9862166447055287,0.9894853283687248,0.9318116655761107,0.9906778899458237,1.0,0.9751484075573068,0.9224473382100099,1.0,1.0,0.9190267743443478,1.0,0.9613472983508576,0,0.9749642790551902,0.9815906292777584,1.0,0.9655826581014832,0.9866403668344588,0.9741965912735715,0.9768474550635279,0.9906574690888131,0.0,0.9911831798017675,1.0,1.0,0.9855359319795293,0.973995567724031,1.0,0.9667268598811217,1.0,0.9773760288229064,0.9431603489444148,1.0,0.929220100067866,0.9681221767108167,0.9920312361809897,0.9788832162635668,0.9845156520876617,1.0,0.9661096415844723,0.9626167571259052,0.9835313534119503,1.0,1.0,0.9351176400889188,0.9002490663892367,0.975396375726846,1.0,0.963095995393199,0.9625344672611411,0.9837647682951826,0.9861670343881149,1.0,1.0,0.8778305556436947,0.9348745040552772,1.0,0.9657857120382195,0.944785990428432,0.9709563569940577,0.9257040113194271,0.9677918277499187,0.9852925272201518,0.9887850271377716,0.9228818286873357,0.9401130174723994,0.9743510685142328,0.9269773873607852,1.0,0.9294654384141402,0.8941981576212102,0.988816397752682,1.0,1.0,0.9844215214461065,0.9698307026273931,0.8896592565826642,0.9634999879521424,0.9474826433062342,0.9689845589474727,1.0,0.9621856481754293,1.0,0.9404927068359415,0.9865291610078315,1.0,1.0,0.9789998034503656,1.0,0.9253480700812399,1.0,0.9451397854332202,1.0
ad2236,1.0,1.0,0.9875927083253634,1.0,0.9938300332705646,0.9966663703308584,1.0,0.9904688393542123,0.9574714017157193,0.9953046985848416,1.0,0.9948483713127172,0.9936231959063394,1.0,0.9967419622803582,0.9939649431301841,0.9926849283002418,0.9970578052927634,1.0,0.9950119569720773,1.0,1.0,1.0,1.0,1.0,0.9916199809605751,0.9525421002123751,0.9819578040878242,0.9718281915090494,1.0,0.9774911748104493,0.9297407820827056,0.994759727398121,0.9843443927228712,1.0,0.9452824344835418,1.0,0.9939366093740917,0.9898653275402268,1.0,0.9908098172238274,1.0,1.0,0.9964430600423471,0.9942156898327157,1.0,1.0,1.0,0.9815194682261357,0.9554705937575565,1.0,0.991897453455598,1.0,1.0,0.994288604220188,1.0,1.0,0.9871224471298105,0.9278312163512967,0.9558058261758408,0.9489689636920171,0.9716019082876468,1.0,0.9845088927855244,0.9653312377359232,1.0,0.9968374693272569,0.9581878994996454,0.9755734015626985,1.0,1.0,1.0,1.0,0.9926597472560662,0.9890050125716614,1.0,1.0,0.9955156499791614,1.0,1.0,0,1.0,0.9934750531128514,1.0,1.0,1.0,0.9847572309787577,1.0,1.0,0.9911831798017675,0.0,0.9527544408738466,1.0,1.0,0.9934164918356284,1.0,0.9606893186229281,0.9375,1.0,0.9916058215265866,1.0,0.9557288997924284,0.9905844552855662,0.9979825584690467,1.0,1.0,1.0,0.9785500555295443,0.9867500264999205,0.9927036449322778,1.0,1.0,0.9581878994996454,1.0,0.9945497409975381,1.0,0.9906570613406008,0.9897852769194321,1.0,1.0,1.0,1.0,0.9702834420270046,0.9796327957527412,1.0,1.0,0.991845899086832,0.9779411764705882,0.9954597955481741,1.0,1.0,1.0,0.9295956090457268,0.9702834420270046,1.0,0.9851253705224055,0.9157250171920948,1.0,0.9791666666666666,0.9933935447177289,1.0,1.0,0.9861960592406441,0.9970296971467391,1.0,0.9838288443161712,0.9931059070857533,0.9931293786258836,1.0,1.0,1.0,0.995206468819704,0.9960212061620048,1.0,1.0,0.9953479817027201,1.0,0.9533070395226482,1.0,0.9166666666666667,1.0
achumeko,1.0,1.0,1.0,1.0,0.9751250322839947,1.0,1.0,0.9855902395573941,0.8499732071088334,1.0,1.0,1.0,0.9710775352150779,1.0,0.9507430996100562,0.9452551098548642,0.9557626044796191,0.9911036394239103,0.987612714721084,0.9698351511296619,1.0,1.0,1.0,1.0,1.0,0.9873306020798259,1.0,0.945445527441002,1.0,1.0,0.972775883997359,0.9420607528563986,1.0,0.9526618931668849,1.0,0.917274816740896,0.9746183900556071,0.9816660300594358,0.9770167231877241,1.0,1.0,1.0,1.0,0.9569792980281676,0.9825098900472037,1.0,1.0,0.9000936183697188,0.9580900932829666,0.9730711462978576,1.0,0.9755002021224988,1.0,1.0,1.0,1.0,1.0,1.0,0.9181682911615029,0.8329617238047348,0.8456966500379081,1.0,1.0,0.9843864315342702,1.0,1.0,1.0,1.0,1.0,0.9718281915090494,1.0,1.0,1.0,1.0,0.9833771414836198,1.0,1.0,0.9864406000606786,1.0,1.0,0,0.8993832293641694,1.0,1.0,1.0,1.0,0.9539101987174782,1.0,1.0,1.0,0.9527544408738466,0.0,1.0,1.0,0.9900466712244055,1.0,0.9603785574124837,0.8110177634953863,1.0,0.9873091950278036,1.0,0.955378925174684,0.9857650344156568,1.0,1.0,1.0,1.0,0.9481131714697412,0.9599358459892499,1.0,1.0,1.0,0.9367860458758986,1.0,1.0,1.0,0.9717496089059412,0.9691135805913436,1.0,1.0,1.0,1.0,0.9614909605465896,0.9589435753600721,1.0,1.0,0.975344316363923,0.9555335914106792,1.0,1.0,1.0,1.0,0.98747747834138,0.9614909605465896,1.0,1.0,1.0,1.0,1.0,0.9800239568862189,1.0,1.0,0.9582608064435159,1.0,1.0,0.975551510656046,0.9895771112191605,0.9584503874093785,1.0,1.0,1.0,0.9855057241086888,1.0,1.0,1.0,0.9859336188467145,1.0,0.9294068791997483,1.0,1.0,1.0
urbanallard,1.0,0.9976906810309008,1.0,0.9977647142356544,0.9963209426597521,1.0,1.0,0.9914750707566191,0.9492816870659027,1.0,1.0,1.0,0.9771856521078016,0.9906011052450386,0.9941718449484981,0.9892041620728117,0.960743205805734,0.9947368421052631,1.0,1.0,1.0,1.0,1.0,0.967070722003093,1.0,0.9925046831100414,1.0,1.0,1.0,0.977178226770618,0.9919469978852008,0.9885742263775242,0.9906259153932552,0.9719943983194398,1.0,1.0,0.9774760555818186,0.9674604313272016,0.9909352733801008,0.9918513152952763,0.9671202025389285,0.9638449236968907,1.0,0.9936371523702422,0.9793054228208145,1.0,1.0,1.0,0.9917352549386589,1.0,1.0,0.9565171723260664,1.0,1.0,1.0,1.0,1.0,0.9769639331187269,0.9354502775632098,0.9802357646239477,1.0,1.0,1.0,0.9722886649773562,1.0,1.0,0.9971713465739273,0.9626021203996618,0.923532651609145,0.9833333333333333,1.0,1.0,1.0,0.9737387134280555,0.960663137117567,1.0,1.0,0.9839563016296037,1.0,0.9877464229651032,0,0.9900790526233432,0.9416391008430411,1.0,0.9781782109764008,1.0,0.9863664529212697,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9411153128561615,1.0,0.9765596384530753,1.0,0.9856556172362688,0.9624600926363643,1.0,0.9736018161325772,1.0,0.9855643635077027,0.9939141938054982,1.0,1.0,0.9923258345680744,0.9762977268430011,0.9934739416322392,1.0,1.0,0.9813010601998309,1.0,1.0,1.0,0.9498605297151343,0.9908636739282056,1.0,0.9122941980692971,1.0,1.0,1.0,0.9635660374332055,1.0,1.0,1.0,0.9605399768676508,0.9756347061135282,0.9854135008502105,1.0,0.9881488634215005,0.940732610225609,0.8405242151561652,1.0,0.9893565815513525,1.0,1.0,1.0,0.9054561081505869,1.0,1.0,1.0,0.9946865607250774,0.9894000211999364,1.0,0.9753349433608717,1.0,1.0,0.9723358332413756,1.0,0.9657002829714982,1.0,1.0,1.0,0.9583910834188372,1.0,0.9443153953610296,1.0,1.0,1.0
biasparis,0.9878936475302755,0.9904950580433922,0.9985461237992764,0.9969983340434222,0.9977105265674153,0.9742182897206071,0.9962843487771478,0.955046645016449,0.996262400458713,0.9867954029064818,0.9981509290166649,0.98626665312779,0.9929013279013729,0.9913805358315616,0.9956095970258929,0.9890386637439892,0.9969998907695449,0.9960352145970631,0.997599754786104,0.9964930314028291,0.9976465251141396,0.9957116813013531,0.9962627759647712,0.9960454316184261,1.0,0.9914078174816797,0.9930486530776698,0.9947145759257182,0.9991747126816551,0.9925252815912574,0.9868121721857188,0.988773294751686,0.9886400598383712,0.9903688165007226,1.0,0.8296876468409345,0.9574583092648643,0.993960723561443,0.9882727210060721,0.9794494386229001,0.9235402395465375,0.9985197851866282,1.0,0.9829112291396652,0.9908496906504886,0.9972319021828185,1.0,0.9975801819270088,0.9840291907007992,0.9264273409628769,1.0,0.9900307779571634,1.0,0.9983802693660178,0.9912996636176428,1.0,0.987508657988581,0.9959760506144301,0.9270611477749113,0.9954686927803256,1.0,0.9987521256420442,0.985352603142074,0.8983468309776815,0.9928907003276297,0.9922285258735739,0.9951824244487407,0.9895885466986329,0.9921287062135923,0.995632989990968,0.990087878891537,0.9951603638540175,0.1044232242958597,0.9922588771615928,0.9417006441594968,1.0,0.9978858303702873,0.9837103545075422,1.0,0.9935786207730595,0,0.9041437107593719,0.9950301787002864,0.9977918218394013,0.9892792032533829,0.9979192769709025,0.9874970543242012,0.9819703008179189,0.9922396195659616,0.9855359319795293,1.0,1.0,1.0,0.0,0.9940212620783413,1.0,0.9811905610710752,0.9963381507855185,0.9938923988474966,0.9859833735728165,0.998197030081792,0.9865985682690689,0.9864845044335456,0.9960993647901173,0.9934222478003065,0.9855301539080299,1.0,0.9849190792365166,0.8928691536426077,0.9952976052350962,1.0,1.0,0.9957129309935547,1.0,0.9897814903567945,1.0,0.920627156389182,0.9940152358898042,0.9991571370243388,0.9985637045691942,1.0,0.999399515273232,0.9920407731587286,0.9367547770188404,1.0,0.9982237422239538,0.9875786193821461,0.981475351032623,0.9534484765045883,0.9952225459162101,0.9832019364468947,0.9937895161531947,0.9796178238571255,0.9786095778640831,0.9913447200384983,0.9918950648400869,0.9990124727052941,0.9670433570696665,1.0,0.9903232627656433,1.0,1.0,1.0,0.9825101037186627,0.9479235097951706,0.9895779252620968,0.950923469763272,0.993961796924366,1.0,0.9867109337560915,1.0,0.9188340568977734,0.9979019569950045,0.9946712266718616,1.0,0.9555727472597338,1.0,0.9940726038709454,0.9981159941221337,0.9943037901108066,1.0
ericost,0.9647044656179375,0.9805090280817936,0.9934653195169832,0.9810461291808782,0.9913343943814105,0.9964884834969944,0.9866395262454475,0.9718886836804886,0.9850673400520619,0.9777436802553658,0.9817159165731599,0.9853483789262641,0.9791770560606466,0.9701136472342365,0.9766631420953237,0.9605860085945198,0.9799659249485384,0.9838841908869495,0.9853279279608421,0.9821356808327805,0.988327645241,0.9743006156085302,0.9888016302206397,0.9676828294546607,0.9934164918356284,0.9902900934175989,0.9700058108112874,0.9676915832072479,1.0,0.9596844106996065,0.9544769430305327,0.9663598447432097,0.9911681593707513,0.9554742704826619,1.0,0.9625357119115376,0.9699368504729774,0.9808391767890682,0.9674398109455116,0.9625730455412277,0.9632137848498886,0.9840326473242235,0.9916724476825087,0.953540387789247,0.9646607826196595,0.9900466712244055,1.0,0.9895587888369648,0.9552266426920198,0.9812377785886883,1.0,0.9607394185431283,1.0,0.9786449229134331,0.9807482773778693,0.9853925069174908,0.9775422614915676,0.9900525416635924,0.97149257341816,0.9813790269319035,0.9892491761865617,0.9895302921561124,1.0,0.9423440103088246,0.9726109504702953,0.9916762217830051,0.986674850237389,0.9823827004791291,0.942107424313672,0.97448330223767,0.987270964863144,0.973896972092412,1.0,0.8932992525789288,0.9374588506705922,1.0,0.9822620456824106,0.9877185339307784,1.0,0.9855690389981435,0,0.9719587896426437,0.9807552455855725,1.0,0.997430061560853,0.9912713318933867,0.9807326282945962,0.9708265419102243,0.9720957773225216,0.973995567724031,0.9934164918356284,0.9900466712244055,0.9411153128561615,0.9940212620783413,0.0,1.0,0.9558310926006679,0.9868329836712569,0.9746600652605866,0.9761263224344232,0.9967585046566916,0.967356575237827,0.9662789003682825,0.9859743740135768,0.9899658977741242,0.9884378575712268,1.0,0.9728865501670603,0.9972085981211046,0.9792486151155266,1.0,1.0,0.9801805380390203,1.0,0.9781838506184866,1.0,0.9547291456736744,0.9591127826189901,0.9909078802156567,0.9845064138778332,1.0,1.0,0.9678033770369806,0.9585222185816503,1.0,1.0,0.9707966710753866,0.9752150280870718,0.9674791652927549,0.9742323568312234,0.9945089746106645,0.9902300934238663,0.9441609327248488,0.9830073378806287,0.9712719643736515,0.9855851095937399,0.9928982395216881,1.0,1.0,0.96520507816929,1.0,0.9813790269319035,0.9912756777577869,0.9909264739285137,0.9762812954558235,0.9778557094218635,0.9622377522669168,0.9739459118593786,1.0,0.9739360671251748,1.0,0.9303193803310796,0.9941324495354384,1.0,0.9882230625712323,0.9901994878588966,1.0,0.9688497800325059,1.0,0.9912219891141713,1.0
ueregistrar,0.9742058922488621,0.9980124546870217,1.0,1.0,1.0,1.0,1.0,0.9779887273418594,1.0,1.0,1.0,0.9881028231625292,0.9852734017598221,1.0,0.9699035367285577,1.0,1.0,0.9728211695002988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9792072379482731,1.0,1.0,0.9638449236968907,1.0,1.0,0.9612289503899919,1.0,0.976594976508805,0.9789601865634066,1.0,1.0,1.0,0.9835711980636619,1.0,1.0,1.0,1.0,0.978660520011184,1.0,1.0,1.0,1.0,1.0,0.9736201928726167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971794593633674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9801853900574079,1.0,0.98314978975019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9803921568627451,0.9372852754410935,1.0,1.0,1.0,0.9660382194594338,0.9790296939004989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9816227384526677,1.0,1.0,1.0,1.0,0.9640557422655205,1.0,1.0,1.0
crystal,0.9648745655688675,0.9372077249870843,0.9921961745636154,0.97642184208537,0.9862018505268356,0.990215138386459,0.9867039144455367,0.9700258864559799,0.9435293593692976,0.9881871681343611,0.9834582119552208,0.967597754576199,0.9665764648093468,0.9361090875526409,0.9726771876882516,0.9316742470618702,0.9478557045517473,0.9740922319744516,0.9690794669128933,0.9895422202578245,0.9878030927745306,0.8976978751372239,0.9888555985818875,0.9279584097055082,1.0,0.9648614124381196,0.9452756635969608,0.9583906071290198,0.9940935840671805,0.9197574076542038,0.9112803178787502,0.9410786617738874,0.9428696975880738,0.9080953999775907,1.0,0.9254325274967863,0.9296040799166653,0.9567781089246217,0.8767613278092075,0.9598882957217697,0.9229285659922826,0.9533881566834156,0.9834251613967051,0.9582387143053356,0.9611929303087321,1.0,1.0,0.9930727388131912,0.9341322718074614,0.9439845983773794,1.0,0.9286522758768259,1.0,0.953631649919861,0.9521026432600448,1.0,0.9664757382799244,0.9460026263683817,0.8940851817829596,0.9305078765630217,0.9572039507489087,0.9732076399594916,0.7903430326556163,0.8874089566076871,0.9236802506423676,0.9968443187086884,0.9774564159406489,0.9430197117701811,0.9155000919100887,0.9335856422837131,0.9746646199356912,0.9515091716923391,1.0,0.9138196327292708,0.9308447283935474,1.0,0.98991287445552,0.9717947432236077,1.0,0.965532606887071,0,0.9395368457168188,0.9425439757894052,1.0,0.9846546812705835,0.9875905685837463,0.8977359127384134,0.9376331106304885,1.0,0.9667268598811217,0.9606893186229281,0.9603785574124837,0.9765596384530753,0.9811905610710752,0.9558310926006679,1.0,0.0,0.8689643954097602,0.9293901211886397,0.9049655078874981,0.9741930112953745,0.9195582133755038,0.8953761688116467,0.9712379942241486,0.947218205923654,0.976987158127761,1.0,0.9550286969261884,0.9499969132944379,0.9449296596580071,1.0,1.0,0.9474028108647825,1.0,0.954292609052097,1.0,0.9020593907292881,0.9421771276899669,0.9939677986102918,0.9074864931841607,1.0,0.9978512255800136,0.9305768418409315,0.9430649829898142,1.0,0.987287679095477,0.9350365653827546,0.8643396093653988,0.9562132671613085,0.9555513342092532,0.9125670006024051,0.9722205073857988,0.8784407086277541,0.8931951412937407,0.9571156203159216,0.9563400241069863,0.9858649301451956,1.0,0.9912642930273173,0.8891928496498201,1.0,1.0,0.9826354458579516,0.9601443399482197,0.947821859552722,0.9694864408678711,0.9046039555425701,0.9711905271786251,1.0,0.9438003005378969,1.0,0.9517601339136824,0.9883214541033237,1.0,0.9296789153592256,0.939529661009226,1.0,0.9412629730599236,1.0,0.9650571721092693,1.0
tereseolsson2,0.9776616474195615,1.0,0.9751854166507268,1.0,0.9917733776940862,1.0,1.0,0.9618753574168488,0.8865904045752514,1.0,1.0,0.9896967426254345,0.9744927836253576,1.0,1.0,0.9275793175622098,0.9707397132009674,0.9764624423421074,1.0,0.9800478278883095,0.9833784172308274,0.8048199854102933,1.0,0.9509119306326184,1.0,0.9664799238423004,0.9525421002123751,0.9278312163512967,1.0,1.0,0.855943518786876,0.9489023869692405,0.9371167287774522,0.9060663563372275,1.0,0.8905648689670834,0.9664232861063463,0.9757464374963667,0.9391919652413607,1.0,0.9632392688953096,1.0,1.0,0.9857722401693882,0.9768627593308626,1.0,1.0,1.0,0.9260778729045427,0.9287529500120904,1.0,0.9675898138223917,1.0,0.9262790219225514,1.0,1.0,1.0,0.9828299295064139,0.8556624327025936,0.823223304703363,0.7958758547680684,1.0,1.0,0.9793451903806993,0.8959937132077695,1.0,0.9810248159635414,1.0,1.0,0.925464400750007,1.0,0.867836279908982,1.0,0.9119169670727945,0.9780100251433229,1.0,1.0,0.9820625999166456,1.0,0.9726001687824405,0,0.9778160872645971,1.0,1.0,1.0,1.0,0.9390289239150308,0.9794847515034445,1.0,1.0,0.9375,0.8110177634953863,1.0,0.9963381507855185,0.9868329836712569,1.0,0.8689643954097602,0.0,0.9037749551350623,0.9496349291595194,1.0,0.9114577995848567,0.9811689105711323,0.9919302338761867,1.0,1.0,1.0,0.9142002221181775,0.894000211999364,0.9270364493227776,1.0,1.0,1.0,1.0,1.0,1.0,0.9252564907248064,0.9591411076777281,1.0,1.0,1.0,1.0,0.9320764389188676,0.9456874553406431,1.0,1.0,0.9673835963473278,0.8823529411764706,0.9818391821926963,1.0,1.0,1.0,0.9337370438077428,0.9320764389188676,1.0,1.0,1.0,1.0,1.0,0.947148357741831,1.0,1.0,0.9447842369625767,0.9702969714673901,0.9525954536860023,1.0,0.9310590708575333,0.9725175145035344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9813919268108803,1.0,0.9688713596817655,1.0,1.0,1.0
